wellID,wellAPI,interval,lateralLength,perfLength,completionYear,totalProppant,totalFluidPumped,orientation,tvd,latitude,longitude,relativeLanding,percentInZone,numFracSiblings,numFracParents,numFracChildren,numFracOffsets,oilUpliftRatio,gasUpliftRatio,waterUpliftRatio,boe6UpliftRatio,classFrac,totalDrainage,totalDrainageOil,totalDrainageWater,totalDrainageGas,prodOil6mo,prodOil12mo,prodOil24mo,prodOilIp,prodWater6mo,prodWater12mo,prodWater24mo,prodWaterIp,prodGas6mo,prodGas12mo,prodGas24mo,prodGasIp,eurOil,eurGas,eurWater,declineOilQi,declineOilB,declineOilDe,declineOilDmin,declineGasQi,declineGasB,declineGasDe,declineGasDmin,declineWaterQi,declineWaterB,declineWaterDe,declineWaterDmin,shMaxOrientation,angleFromSHMax,distanceTop,distanceBtm,fracSummaryId,prodSummaryId,declineId,parentHorizDistanceMin,parentVertDistanceMin,parentDistanceMin,parentOverlapAvg,parentDepletionDaysMin,parentDepletionDaysMax,parentBounded,parentBoundedHoriz,parentBoundedTop,parentBoundedBelow,parentCount,siblingHorizDistanceMin,siblingVertDistanceMin,siblingDistanceMin,siblingOverlapAvg,siblingDepletionDaysMin,siblingDepletionDaysMax,siblingBounded,siblingBoundedHoriz,siblingBoundedTop,siblingBoundedBelow,siblingCount,childHorizDistanceMin,childVertDistanceMin,childDistanceMin,childOverlapAvg,childDepletionDaysMin,childDepletionDaysMax,childBounded,childBoundedHoriz,childBoundedTop,childBoundedBelow,childCount,fracHorizDistanceMin,fracVertDistanceMin,fracDistanceMin,fracOverlapAvg,fracDepletionDaysMin,fracDepletionDaysMax,fracBounded,fracBoundedHoriz,fracBoundedTop,fracBoundedBelow,fracCount,hasSurvey,hasDecline,hasFracSummary,hasProduction,totalProppantByPerfLength,totalFluidByPerfLength,intervalThickness,eurOilByPerfLength,eurGasByPerfLength,eurWaterByPerfLength,declineOilQiByPerfLength,declineGasQiByPerfLength,declineWaterQiByPerfLength,county,state,basin,spudYear,firstProductionYear,avgHzDistAnyZone,closestHzDistSameZone,avgOffsetWellProducing,closestOffsetWellProducing,monthsToPeakProduction,normGasSaturation,normOilSaturation,normWaterSaturation,normGor,normCgr,normWaterCut,normGasRisk,normWaterRisk,attributes_TOC_WFMP_upper,attributes_TOC_WFMPC,attributes_TOC_WFMPB_upper,attributes_TOC_WFMPB_lower,attributes_TOC_WFMP_lower,attributes_TOC_TBSG4,attributes_GOR_WFMPC,attributes_GOR_WCAU,attributes_GOR_WCBU,attributes_GOR_TBSG4,attributes_GOR_WCBL,attributes_GOR_WCAL,attributes_VCL_TBSG4,attributes_VCL_WFMPB_lower,attributes_VCL_WFMPB_upper,attributes_VCL_WFMPC,attributes_VCL_WFMP_lower,attributes_VCL_WFMP_upper,attributes_SW_WFMPC,attributes_SW_WFMPB_upper,attributes_SW_WFMPB_lower,attributes_SW_WFMP_upper,attributes_SW_WFMP_lower,attributes_SW_TBSG4,attributes_NTG_WFMPC,attributes_NTG_TBSG4,attributes_NTG_WFMP_upper,attributes_NTG_WFMP_lower,attributes_NTG_WFMPB_upper,attributes_NTG_WFMPB_lower,attributes_PHIT_WFMPC,attributes_PHIT_WFMPB_upper,attributes_PHIT_WFMP_upper,attributes_PHIT_WFMP_lower,attributes_PHIT_TBSG4,attributes_PHIT_WFMPB_lower
Well16,4200000016,WCAL,6283.0,6283.0,2017.9166,,17370452.0,-145.2781,10290.867,36.492262,-113.60503,0.16830418,0.16830418,1,2,2,68,1.3818967,1.2919823,1.1006304,0.7549747,Neutral,318017.94,51513.86,0,0,89954.0,126208.0,159249.0,704.0645,852259.0,1270969.0,1615205.0,6691.7417,707604.0,1055245.0,1385602.0,5555.9355,406417.44,4422771.5,2810904.0,844.8775,1.3,0.8256626,0.06,6667.1226,1.3,0.7430124,0.06,8030.0903,0.9426684,0.85224974,0.06512033,324.83682,110,123.22913,24.936975,62a9e54eb2ddf800013659c8,629e707331fd4e000111fb16,62a9321cf08d5a0001797a38,872.24133,,876.85333,0.6057201,2192.0,2192.0,0.125,0.16666667,0.0,0.0,1,628.4094,,639.09625,1.076453,0.0,0.0,0.125,0.16666667,0.0,0.0,1,904.94525,,918.1436,0.4903418,516.0,516.0,0.125,0.16666667,0.0,0.0,1,628.3727,,639.0605,0.798021,0.0,2192.0,0.25,0.33333334,0.0,0.0,4,True,True,True,True,,2764.6748,148.1661,64.68525,703.9267,447.38245,0.1344704,1.0611368,1.2780663,REEVES (DB),,Delaware,2017.5834,2017.9166,779.7871,2500.0,70.02875,,2,0.0,0.16198413,0.0,0.0,0.0,0.0,0.0,0.0,3.2672458,2.5609496,2.194245,2.400877,2.7796452,0.8224932,7375.1416,10374.293,7246.235,11148.256,7246.235,10374.293,0.2213313,0.18022928,0.21013989,0.19729266,0.17042519,0.2015303,0.412095,0.47002867,0.41511077,0.3788362,0.39284053,0.32888874,0.9170054,0.9901194,0.99540347,0.979482,0.9916872,0.9965632,0.110214904,0.09758875,0.08206593,0.08033103,0.09142086,0.11299081
Well17,4200000017,WCBL,4628.0,4628.0,2018.4166,9330947.0,11100941.0,90.13927,11004.389,36.622517,-113.76572,0.99274445,0.99274445,1,4,0,74,,,,,,309867.97,63038.58,0,0,74135.0,110487.0,151902.0,520.6129,383746.0,521455.0,685256.0,2726.0645,430987.0,759048.0,1115651.0,2724.3225,403154.97,4003330.5,1280621.1,624.7355,1.2387755,0.7579758,0.06,3269.187,1.3,0.56939733,0.06,3271.2773,1.0186615,0.841913,0.06512033,359.70847,91,0.9901728,135.48059,62a9e54eb2ddf800013659c9,629e709131fd4e00011204e0,62a9321ff08d5a0001797cd7,741.1659,,815.06494,1.0624146,516.0,1185.0,0.5,0.6666667,0.6666667,0.0,4,777.70624,,855.45197,1.1674613,0.0,0.0,0.125,0.16666667,0.33333334,0.0,1,,,,,,,,,,,0,741.1659,,815.06494,1.0968099,0.0,1185.0,0.625,0.8333334,0.6666667,0.33333334,6,True,True,True,True,2016.1942,2398.6475,136.47076,87.11214,865.02386,276.71158,0.13499038,0.70639306,0.7068447,REEVES (DB),,Delaware,2018.3334,2018.4166,1446.6794,1770.1992,22.44764,16.952772,2,0.0,0.2034369,0.0,0.0,0.0,0.0,0.0,0.0,1.5691175,1.2096287,1.9320709,1.268656,2.8416355,0.1872727,7171.509,3919.2546,4669.297,3474.7634,4669.297,3919.2546,0.3026826,0.3257331,0.29906306,0.3427538,0.24026571,0.2928427,0.5659204,0.5739173,0.5361273,0.5085488,0.48084736,0.49114186,0.95089114,0.95807785,0.69057244,0.92082995,0.9622657,0.94521016,0.09746017,0.07759349,0.06598617,0.0701907,0.07928812,0.08867525
Well18,4200000018,TBSG4,12218.0,12218.0,2021.4166,31825524.0,32696092.0,-130.85115,10762.738,36.44555,-113.31306,0.5025912,0.5025912,4,1,0,75,,,,,,318356.8,45090.87,0,0,174550.0,,,1416.6774,447224.0,,,0.0,516731.0,,,4286.129,1123683.6,3208262.5,3729973.5,2170.36,1.2183673,0.80896086,0.06,6311.08,1.3,0.82272494,0.06,9223.72,1.4714285,0.86404115,0.06512033,321.15167,92,128.15039,129.48555,62a9e54eb2ddf800013659ca,629e70fe31fd4e000112127f,62a93232f08d5a0001798b1d,1771.4741,,1771.8346,0.46531022,3377.0,3377.0,0.125,0.16666667,0.0,0.0,1,751.4338,,771.7252,1.1390613,0.0,0.0,0.25,0.33333334,0.0,0.0,4,,,,,,,,,,,0,751.4338,,771.7252,1.072712,0.0,3377.0,0.25,0.33333334,0.0,0.0,9,True,True,True,True,2604.8064,2676.0593,257.63593,91.96952,262.58493,305.28513,0.17763628,0.5165395,0.75492877,WARD (DB),,Delaware,2021.0,2021.4166,1420.9303,1543.0669,110.94866,,4,0.0,0.14163627,0.0,0.0,0.0,0.0,0.0,0.0,3.1008549,2.0029511,1.9383954,1.6776451,2.8523355,0.5813864,2859.1895,1870.9241,2940.5564,2109.2693,2940.5564,1870.9241,0.21955663,0.2331965,0.2108881,0.21006933,0.18563245,0.20053229,0.505612,0.5097609,0.542596,0.3174416,0.3270829,0.48427755,0.8641284,0.7858551,0.8553168,0.9320152,0.9239792,0.8499275,0.09661266,0.10419978,0.07732097,0.08206306,0.07426886,0.101648904
Well19,4200000019,WCAL,10839.0,10839.0,2018.8334,27795032.0,28649894.0,-133.5002,10904.109,36.4688,-113.36926,0.9389026,0.9389026,7,2,0,99,,,,,,217182.56,30720.457,0,0,47169.0,120064.0,247727.0,306.2258,184046.0,219389.0,219389.0,1623.129,176124.0,617956.0,1530846.0,768.0,860025.2,6907869.5,219389.0,658.2192,1.3,0.5808011,0.06,3837.474,1.3,0.45556352,0.06,,,,,324.19818,97,9.084177,139.59941,62a9e54eb2ddf800013659cb,629e70f631fd4e0001121173,62a9322ef08d5a0001798941,253.60323,,309.1188,0.7841519,334.0,487.0,0.25,0.33333334,0.33333334,0.0,2,587.0382,,636.9481,1.0767106,-31.0,0.0,0.625,0.8333334,0.6666667,0.6666667,7,,,,,,,,,,,0,253.60323,,309.1188,1.076506,-31.0,487.0,0.75,1.0,0.6666667,0.6666667,16,True,True,True,True,2564.354,2643.223,148.6836,79.345436,637.3161,20.240705,0.06072693,0.3540432,,WARD (DB),,Delaware,2018.0834,2018.8334,1233.7844,1068.2896,13.486653,16.0,12,0.0,0.14144993,0.0,0.0,0.0,0.0,0.0,0.0,2.8466525,1.9189354,2.32382,2.1059902,3.425394,0.82583076,4663.542,4465.943,3568.245,3998.2957,3568.245,4465.943,0.22001602,0.23421624,0.24745952,0.23224542,0.20561753,0.23736528,0.5290017,0.45180672,0.4848447,0.35061753,0.3067258,0.40792653,0.8616412,0.9321823,0.894389,0.969747,0.9856261,0.95634174,0.094683774,0.11508286,0.07996445,0.090981156,0.0848261,0.108539894
Well20,4200000020,WCA,4057.0,4057.0,2013.1666,6860780.0,5779748.5,-90.21358,10114.535,36.519800000000004,-113.63854,0.876088,0.876088,2,0,0,41,,,,,,438517.56,69184.24,0,0,18798.0,30351.0,44923.0,92.41936,207130.0,405558.0,607098.0,1093.0,275798.0,497730.0,809567.0,1259.4193,114437.12,2595068.2,1092092.8,109.702934,1.3,0.6589866,0.06,2263.6646,1.2693877,0.5910226,0.06,1964.5548,0.80707115,0.78037024,0.06512033,331.94427,62,20.25134,143.18196,62a9e54eb2ddf800013659cc,629e6fd031fd4e000111e606,62a93215f08d5a000179736c,,,,,,,,,,,0,267.1413,459.42844,482.3884,1.0094181,0.0,0.0,0.25,0.16666667,0.0,0.6666667,2,,,,,,,,,,,0,267.1413,459.42755,482.3884,0.9709403,0.0,0.0,0.5,0.33333334,0.6666667,0.6666667,4,True,True,True,True,1691.0969,1424.6361,163.4333,28.207325,639.65204,269.18726,0.027040407,0.55796516,0.4842383,REEVES (DB),,Delaware,2012.5834,2013.1666,207.09628,2500.0,,,4,0.0,0.15776846,0.0,0.0,0.0,0.0,0.0,0.0,2.5680015,2.4792366,2.267372,2.0976853,2.938633,0.6575512,10274.6045,12009.732,8095.2734,13265.304,8095.2734,12009.732,0.25701037,0.20474985,0.23096284,0.22381817,0.19796617,0.22407831,0.42208683,0.45479348,0.4667964,0.37087324,0.3143351,0.36935723,0.9366224,0.9991214,0.95620394,0.98879224,0.9598411,0.99787736,0.098798946,0.09102721,0.071550675,0.07616659,0.08263111,0.10356694
Well21,4200000021,WCC,4167.0,4167.0,2018.0,,,-90.31891,11131.343,36.548433,-113.691025,0.64800596,0.64800596,0,0,1,48,1.0745353,1.068123,0.67923915,0.9344058,Neutral,310196.4,59247.996,0,0,43036.0,81755.0,121895.0,108.16129,220702.0,611448.0,1110964.0,0.0,359127.0,778149.0,1423936.0,729.5161,345964.56,4414990.0,2341388.5,541.2005,1.3,0.76758283,0.06,4750.568,1.0755103,0.6146255,0.06,4430.0127,0.73489565,0.6980097,0.06512033,342.191,72,175.99701,324.003,62a9e54eb2ddf800013659cd,629e706f31fd4e000111f9d5,62a9321cf08d5a0001797a64,,,,,,,,,,,0,,,,,,,,,,,0,798.2071,,1113.8896,0.8759137,486.0,486.0,0.125,0.16666667,0.0,0.33333334,1,798.2071,,1113.8896,0.8759137,486.0,486.0,0.125,0.16666667,0.0,0.33333334,1,True,True,True,True,,,500.0,83.02486,1059.5128,561.8883,0.12987773,1.140045,1.063118,REEVES (DB),,Delaware,2017.8334,2018.0,2500.0,2500.0,,,4,0.0,0.19100156,0.0,0.0,0.0,0.0,0.0,0.0,1.9047449,2.7047374,2.584086,2.7141695,3.179578,0.43402433,10611.289,9640.885,9409.413,8511.0205,9409.413,9640.885,0.26014757,0.2790292,0.30550036,0.2581963,0.22269629,0.28506976,0.3634165,0.43975177,0.3647749,0.55230063,0.32770628,0.411879,0.9479324,0.9876745,0.73443615,0.9308256,0.9604817,0.9529694,0.08946315,0.10087052,0.07067951,0.07456734,0.07106378,0.09887943
Well22,4200000022,WCA,6527.0,6527.0,2018.5,16723089.0,15507877.0,80.26073,10237.595,36.337357,-113.56312,0.5866066,0.5866066,0,1,2,73,0.6297802,0.6357341,0.62989163,1.5840081,Positive,344549.1,52645.53,0,0,163922.0,230890.0,319072.0,1067.6,360597.0,507838.0,701722.0,2349.1333,313370.0,454153.0,645263.0,1954.9667,553506.6,1436343.2,1069273.1,1281.1201,0.81955695,0.78290075,0.06,2345.96,0.9563992,0.71133053,0.06,2818.96,0.57678443,0.748195,0.06512033,315.9934,125,58.636642,83.2056,62a9e54eb2ddf800013659ce,629e709931fd4e0001120697,62a9321ef08d5a0001797c0e,1795.5652,,1859.6118,0.38482493,1673.0,1673.0,0.125,0.16666667,0.0,0.33333334,1,,,,,,,,,,,0,1005.43964,,1025.8383,0.8572391,639.0,639.0,0.25,0.33333334,0.0,0.33333334,2,1005.43964,,1025.8383,0.6997677,639.0,1673.0,0.375,0.5,0.0,0.6666667,3,True,True,True,True,2562.1401,2375.9578,141.84224,84.802605,220.06178,163.82306,0.19628009,0.35942394,0.43189213,REEVES (DB),,Delaware,2018.4166,2018.5,1795.5652,2500.0,54.96509,54.96509,0,0.0,0.15279545,0.0,0.0,0.0,0.0,0.0,0.0,3.4428375,1.2821988,1.3262112,1.5864629,2.657671,0.5973587,1546.4395,2486.5754,5197.5513,4872.3784,5197.5513,2486.5754,0.32247132,0.3027354,0.27909198,0.30511197,0.18964933,0.29759756,0.5836623,0.6465335,0.5700928,0.26602817,0.50086224,0.551559,0.79507345,0.9590934,0.98970217,0.94059706,0.9560052,0.8581249,0.08756937,0.084846415,0.07333692,0.058028005,0.085919224,0.09104958
Well23,4200000023,WCAL,9857.0,9857.0,2018.75,20427920.0,21841438.0,78.300705,10753.317,36.394888,-113.39373,0.89308625,0.89308625,1,5,4,152,6.318256,18.332657,3.4464266,0.12337137,Negative,327534.28,50911.258,0,0,105547.0,162926.0,245056.0,1102.7,299407.0,375828.0,574380.0,3321.8667,110887.0,290967.0,560296.0,1047.8334,613677.3,2495894.8,1705829.5,1323.24,1.1877551,0.8135137,0.06,1501.2484,1.3,0.45556352,0.06,3986.24,1.4262164,0.84431094,0.06512033,320.26398,119,14.488548,121.02769,62a9e54eb2ddf800013659cf,629e708e31fd4e00011203d7,62a9321df08d5a0001797b2e,1207.6847,,1207.6871,0.84639144,304.0,1735.0,0.625,0.8333334,0.33333334,0.6666667,5,668.72125,,701.9749,1.0076474,0.0,0.0,0.125,0.16666667,0.33333334,0.0,1,643.57544,,763.0611,1.0069718,153.0,181.0,0.375,0.5,0.6666667,0.33333334,4,643.57544,,701.9749,0.9349417,0.0,1735.0,0.75,1.0,0.6666667,0.6666667,11,True,True,True,True,2072.4277,2215.83,135.51624,62.258022,253.21039,173.05768,0.13424368,0.15230277,0.40440702,REEVES (DB),,Delaware,2018.4166,2018.75,1710.8622,1207.6847,19.797945,,2,0.0,0.15543795,0.0,0.0,0.0,0.0,0.0,0.0,3.1025364,1.6907865,1.8691134,1.4050652,3.1910605,0.6088632,3391.1895,2702.0334,2669.7517,3163.0288,2669.7517,2702.0334,0.2631014,0.24424335,0.23632808,0.26302972,0.2620455,0.2850709,0.54786843,0.46941793,0.5806278,0.31785026,0.35948396,0.37903887,0.848542,0.718569,0.840625,0.82252944,0.9466846,0.73417354,0.09304959,0.08976881,0.065173775,0.08023558,0.065741576,0.09031179
Well24,4200000024,WCA,4180.0,4180.0,2012.3334,1891700.0,1323630.6,-129.4069,11074.772,36.639982,-113.467865,0.7895336,0.7895336,0,1,3,111,1.0140476,1.0492486,1.1869003,0.9775253,Neutral,350982.28,50815.023,0,0,83324.0,101337.0,136090.0,662.0333,153090.0,194669.0,280615.0,1192.1,171590.0,213568.0,279731.0,1559.7,522286.44,1006295.8,941955.7,794.44025,1.3,0.72910976,0.06,1871.64,1.3,0.7852722,0.06,1430.5201,1.5,0.7768745,0.06447419,351.5667,120,39.428852,147.91151,62a9e54eb2ddf800013659d0,629e713231fd4e00011219cd,62a93229f08d5a0001798532,2407.6897,,2408.7378,1.0078677,91.0,91.0,0.125,0.16666667,0.0,0.0,1,,,,,,,,,,,0,706.75055,,757.23895,0.85426724,153.0,2647.0,0.375,0.5,0.6666667,0.0,3,706.75055,,757.23895,0.89266735,91.0,2647.0,0.375,0.5,0.6666667,0.0,4,True,True,True,True,452.5598,316.65805,187.34036,124.948906,240.74063,225.34825,0.19005747,0.44776076,0.3422297,WARD (DB),,Delaware,2012.25,2012.3334,2407.6897,2500.0,2.989733,2.989733,2,0.0,0.14477946,0.0,0.0,0.0,0.0,0.0,0.0,2.191124,1.5285221,1.6903424,1.6729907,2.7985835,0.656179,8610.719,2140.2126,1591.7401,1857.7021,1591.7401,2140.2126,0.22648907,0.25020397,0.27580935,0.2450381,0.16691865,0.2518041,0.4888741,0.5081509,0.5018986,0.5862936,0.3380068,0.5379836,0.88255316,0.9412636,0.9546233,0.9587191,0.902016,0.79945755,0.107955806,0.10191248,0.08047417,0.08252198,0.08744164,0.103020705
Well25,4200000025,WCAL,4931.0,4931.0,2018.75,11492721.0,5661938.5,-132.58545,10989.542,36.526787,-113.36547,0.86550885,0.86550885,2,1,0,108,,,,,,338316.5,52412.574,0,0,54101.0,75668.0,101074.0,544.06665,183817.0,278051.0,400028.0,1693.1666,166024.0,248941.0,344652.0,1191.3,197277.72,648213.7,1116824.1,652.88,1.0467594,0.87553316,0.06,1641.7162,0.8764982,0.80718297,0.06,2031.8,1.4718324,0.81497306,0.06512033,325.10715,97,20.294752,130.60553,62a9e54eb2ddf800013659d1,629e70f731fd4e0001121189,62a9322ef08d5a00017988f1,2178.8835,,2181.2207,0.9164523,1673.0,1673.0,0.125,0.16666667,0.0,0.0,1,964.8692,,968.4973,1.1299043,0.0,0.0,0.25,0.33333334,0.0,0.0,2,,,,,,,,,,,0,964.86224,,968.49036,1.0975522,0.0,1673.0,0.25,0.33333334,0.0,0.0,5,True,True,True,True,2330.708,1148.2333,150.90028,40.00765,131.45685,226.49039,0.13240317,0.33293778,0.41204625,WARD (DB),,Delaware,2018.1666,2018.75,1559.9524,964.8692,54.96509,,2,0.0,0.15492173,0.0,0.0,0.0,0.0,0.0,0.0,2.3485305,1.4741493,1.7185856,2.304892,2.9822156,0.5321403,5702.6104,5449.376,3982.8025,3650.3958,3982.8025,5449.376,0.21738513,0.2620018,0.24428503,0.24096027,0.22381854,0.2613704,0.5920847,0.493059,0.5282555,0.4293982,0.35782382,0.553039,0.7913828,0.69533235,0.8443651,0.9609375,0.90480286,0.9494215,0.0869741,0.09959174,0.083268926,0.09405381,0.08110526,0.1131818
Well26,4200000026,WCA,9631.0,9631.0,2018.4166,,20580052.0,-99.45368,10577.153,36.355695999999995,-113.44923,0.3968328,0.3968328,2,3,3,136,1.4755629,1.6359004,1.4951175,0.6580571,Neutral,347252.62,52631.89,0,0,207765.0,324741.0,403500.0,2097.8708,425144.0,700961.0,886666.0,4946.5483,434249.0,698081.0,943371.0,4329.387,686937.94,3223028.0,1543229.8,2517.445,0.8,0.8550232,0.06,5195.2646,1.3,0.7539681,0.06,5935.858,0.7948653,0.85581577,0.06512033,320.39124,59,86.939575,57.198856,62a9e54eb2ddf800013659d2,629e708d31fd4e0001120360,62a9321df08d5a0001797b3c,788.318,,938.78735,0.38486466,1612.0,1612.0,0.125,0.16666667,0.0,0.33333334,1,1182.4995,,1182.5328,0.96335596,0.0,0.0,0.25,0.33333334,0.0,0.0,2,981.9157,219.19157,256.27597,0.8929893,184.0,365.0,0.375,0.33333334,0.0,0.6666667,3,788.318,219.19157,256.27597,0.8675099,0.0,1612.0,0.5,0.5,0.0,0.6666667,8,True,True,True,True,,2136.8552,144.13843,71.325714,334.65143,160.23567,0.2613898,0.5394315,0.6163283,REEVES (DB),,Delaware,2018.0,2018.4166,1529.8119,1182.4995,35.635864,52.960987,2,0.0,0.15156657,0.0,0.0,0.0,0.0,0.0,0.0,3.5251215,1.745768,1.6582385,1.5030903,2.916085,0.63140386,2307.5288,2159.1104,1312.5317,1868.6748,1312.5317,2159.1104,0.32308716,0.28627428,0.31619424,0.37142408,0.24184799,0.30046177,0.4284689,0.57439446,0.5814905,0.29365087,0.41170585,0.5799565,0.9209293,0.83377296,0.93263376,0.93569547,0.9122019,0.77484024,0.10984591,0.09717533,0.08263721,0.08204018,0.084508695,0.09163067
Well27,4200000027,WCAL,4833.0,4833.0,2018.75,11470488.0,5787686.5,47.852795,11013.016,36.526943,-113.36569,0.7251624,0.7251624,2,1,0,109,,,,,,332217.78,53237.605,0,0,36510.0,56624.0,85059.0,305.5,209954.0,326005.0,415226.0,2478.7334,218769.0,328448.0,494716.0,2107.1333,246460.98,1416021.6,922847.06,366.6,1.3,0.7491089,0.06,2528.56,1.3,0.78881425,0.06,2974.48,1.1578302,0.8535639,0.06512033,325.11804,83,40.876472,107.85305,62a9e54eb2ddf800013659d3,629e70f731fd4e000112119b,62a9322ef08d5a00017988e9,1261.941,,1262.1943,0.9751158,1096.0,1096.0,0.125,0.16666667,0.0,0.0,1,1154.2494,,1156.435,1.1303767,0.0,0.0,0.125,0.16666667,0.0,0.0,2,,,,,,,,,,,0,1154.232,,1156.4178,1.0931419,0.0,1096.0,0.25,0.33333334,0.0,0.0,5,True,True,True,True,2373.3682,1197.5349,148.72952,50.995445,292.9902,190.94704,0.07585351,0.52318645,0.6154521,WARD (DB),,Delaware,2018.0834,2018.75,1521.9705,1154.2494,36.008213,,2,0.0,0.16024911,0.0,0.0,0.0,0.0,0.0,0.0,2.3359022,1.4121718,1.7659484,2.4015005,2.9991834,0.65524364,5716.2437,5046.849,6449.6245,4313.514,6449.6245,5046.849,0.20873503,0.25650677,0.24268731,0.2670599,0.21010917,0.2772185,0.5944617,0.5071532,0.56187624,0.4674384,0.34837613,0.59809685,0.82765603,0.6948668,0.81482023,0.97473794,0.9181135,0.93280613,0.09154852,0.10590744,0.087874115,0.08783737,0.0807887,0.11503951
Well28,4200000028,WCA,6768.0,6768.0,2018.5,19056376.0,16922312.0,-145.03108,10394.545,36.485956,-113.55561,0.27703997,0.27703997,2,3,0,81,,,,,,318945.53,50051.953,0,0,134101.0,201639.0,281506.0,1361.3871,713351.0,1132383.0,1647302.0,6429.5806,936397.0,1471504.0,2129060.0,8210.613,539217.06,4564908.0,3696868.0,1633.6646,0.8993123,0.8351566,0.06,9852.735,0.922449,0.7708729,0.06,7715.4966,0.9863045,0.7729246,0.06512033,328.36154,113,113.02074,43.309814,62a9e54eb2ddf800013659d4,629e709531fd4e00011205e9,62a9321ef08d5a0001797c60,1059.6403,634.5909,635.9263,0.85367817,212.0,273.0,0.25,0.16666667,0.33333334,0.0,3,567.7966,385.13898,385.6559,1.0531875,0.0,0.0,0.375,0.33333334,0.0,0.6666667,2,,,,,,,,,,,0,567.7966,385.13898,385.6559,0.96590626,0.0,273.0,0.625,0.5,0.33333334,0.6666667,7,True,True,True,True,2815.6584,2500.3416,156.33055,79.671555,674.4841,546.22754,0.24138069,1.4557824,1.1399965,REEVES (DB),,Delaware,2018.3334,2018.5,721.23047,1059.6403,7.6331277,,2,0.0,0.15692946,0.0,0.0,0.0,0.0,0.0,0.0,3.080101,1.4029688,1.2102582,1.4972395,2.446678,0.6534751,10029.118,7166.907,5995.854,6317.2456,5995.854,7166.907,0.23904708,0.22890136,0.23448311,0.23566587,0.20412087,0.25305194,0.49274012,0.49964297,0.4270704,0.30992207,0.32146746,0.2904797,0.8780785,0.99728733,0.96197504,0.99283797,0.94757956,0.97095543,0.09381326,0.11292059,0.08807746,0.08587858,0.090123124,0.10844136
Well29,4200000029,WCA,4182.0,4182.0,2018.5,12759140.0,14877457.0,-89.62055,9910.3125,36.320042,-113.655815,0.19216715,0.19216715,0,0,7,85,0.62302595,1.0838313,0.57218236,1.3179421,Neutral,338202.72,54287.812,0,0,103605.0,163269.0,195995.0,829.5484,318249.0,542016.0,778370.0,2570.6128,172886.0,282927.0,425527.0,1732.9678,283390.06,1946085.9,1844559.2,995.4582,0.80958474,0.8827662,0.06,2715.7935,1.3,0.7468214,0.06,3767.1096,1.4999996,0.8552491,0.06512033,317.7726,47,125.274025,29.800165,62a9e54eb2ddf800013659d5,629e709031fd4e0001120495,62a9321ff08d5a0001797ce3,,,,,,,,,,,0,,,,,,,,,,,0,626.0123,338.60693,351.12625,0.66561836,153.0,395.0,0.5,0.5,0.6666667,0.0,7,626.0123,338.60693,351.12625,0.66561836,153.0,395.0,0.5,0.5,0.6666667,0.0,7,True,True,True,True,3050.966,3557.498,155.07419,67.764244,465.3481,441.07108,0.238034,0.64940065,0.9007914,REEVES (DB),,Delaware,2018.4166,2018.5,2500.0,2500.0,,,2,0.0,0.16051856,0.0,0.0,0.0,0.0,0.0,0.0,3.3120978,1.6816256,1.5897588,1.7459781,2.956024,0.44050738,6310.658,1652.6516,13297.32,9373.188,13297.32,1652.6516,0.28947294,0.27145985,0.26448107,0.27226692,0.14221567,0.22106095,0.5804574,0.5388669,0.56929797,0.47813928,0.58326036,0.49509192,0.77806485,0.92744446,0.6986182,0.8809437,0.8860899,0.8774712,0.0782888,0.0796286,0.05276847,0.045711156,0.069061846,0.09219363
Well30,4200000030,TBSG4,10771.0,10771.0,2017.9166,21904794.0,20790934.0,78.876045,10560.613,36.388779,-113.358734,0.51024276,0.51024276,2,2,1,135,0.9320882,1.3894283,1.0565708,0.95281464,Neutral,415051.3,60558.074,0,0,187624.0,286066.0,395797.0,1175.4667,436685.0,670089.0,1014372.0,2805.0667,523258.0,812166.0,1122105.0,2959.7666,843823.4,3666445.0,3501359.2,1410.56,0.92598003,0.71613693,0.06,3551.72,1.2081633,0.5982246,0.06,3366.08,1.4142857,0.63003093,0.06512033,319.01944,120,142.01933,147.95969,62a9e54eb2ddf800013659d6,629e706731fd4e000111f754,62a9321bf08d5a0001797940,1256.9602,,1258.2839,0.7972086,245.0,245.0,0.25,0.33333334,0.0,0.33333334,2,612.7766,,712.6645,0.99905264,0.0,0.0,0.25,0.33333334,0.0,0.6666667,2,1908.1674,,2000.9115,0.9711833,546.0,546.0,0.125,0.16666667,0.33333334,0.0,1,612.7431,,712.6358,0.9335472,0.0,546.0,0.625,0.8333334,0.6666667,0.6666667,7,True,True,True,True,2033.6825,1930.2697,289.979,78.342155,340.3997,325.0728,0.13095906,0.3297484,0.31251323,REEVES (DB),,Delaware,2017.4166,2017.9166,1144.8821,1256.9602,8.049281,,0,0.0,0.14590502,0.0,0.0,0.0,0.0,0.0,0.0,2.9053764,1.6788601,1.8682097,1.4193,2.6562133,0.55878776,2651.757,2621.4395,3435.094,2821.1113,3435.094,2621.4395,0.26499134,0.2662659,0.24094728,0.23538083,0.23500006,0.258548,0.53231514,0.48133245,0.5018763,0.37974155,0.35528764,0.45315656,0.79679817,0.75728923,0.7633767,0.88797927,0.8260154,0.8594789,0.09126268,0.101884894,0.0748991,0.08602204,0.07529212,0.10440666
